Content ID,Reaction Type,Datetime,Sentiment,Score,Content_Type,Category,,,The Top five Category,
7913b30d-19fd-4900-8a68-ce141192b3ec,interested,10/20/2020,positive,30,audio,cooking,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,worried,4/22/2021,negative,12,audio,cooking,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,interested,3/13/2021,positive,30,audio,cooking,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,interested,1/7/2021,positive,30,audio,cooking,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,worried,1/15/2021,negative,12,audio,cooking,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,worried,11/7/2020,negative,12,audio,cooking,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,indifferent,4/21/2021,neutral,20,audio,cooking,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,dislike,12/31/2020,negative,10,audio,cooking,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,super love,12/3/2020,positive,75,audio,cooking,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,dislike,5/2/2021,negative,10,audio,cooking,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,peeking,3/27/2021,neutral,35,audio,cooking,,,,
7913b30d-19fd-4900-8a68-ce141192b3ec,want,9/8/2020,positive,70,audio,cooking,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,scared,8/26/2020,negative,15,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,disgust,2/4/2021,negative,0,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,dislike,11/30/2020,negative,10,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,indifferent,7/5/2020,neutral,20,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,super love,7/17/2020,positive,75,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,dislike,2/23/2021,negative,10,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,worried,8/1/2020,negative,12,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,heart,6/1/2021,positive,60,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,disgust,10/2/2020,negative,0,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,scared,5/30/2021,negative,15,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,want,1/23/2021,positive,70,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,scared,10/4/2020,negative,15,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,worried,2/27/2021,negative,12,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,interested,1/9/2021,positive,30,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,super love,4/7/2021,positive,75,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,heart,6/5/2021,positive,60,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,super love,4/5/2021,positive,75,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,intrigued,6/7/2021,positive,45,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,hate,6/22/2020,negative,5,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,like,9/12/2020,positive,50,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,scared,11/20/2020,negative,15,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,cherish,10/17/2020,positive,70,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,intrigued,7/10/2020,positive,45,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,peeking,3/14/2021,neutral,35,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,peeking,3/30/2021,neutral,35,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,scared,12/17/2020,negative,15,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,scared,9/6/2020,negative,15,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,heart,4/10/2021,positive,60,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,dislike,1/20/2021,negative,10,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,like,6/7/2021,positive,50,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,heart,12/29/2020,positive,60,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,love,7/5/2020,positive,65,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,love,2/7/2021,positive,65,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,worried,7/26/2020,negative,12,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,dislike,4/1/2021,negative,10,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,like,4/28/2021,positive,50,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,scared,5/13/2021,negative,15,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,want,9/24/2020,positive,70,audio,tennis,,,,
c5e2d733-94b9-4259-85e8-6fb7a95a1887,super love,10/26/2020,positive,75,audio,tennis,,,,
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,intrigued,10/20/2020,positive,45,GIF,technology,,,,
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,super love,7/23/2020,positive,75,GIF,technology,,,,
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,scared,8/10/2020,negative,15,GIF,technology,,,,
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,love,5/29/2021,positive,65,GIF,technology,,,,
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,interested,2/26/2021,positive,30,GIF,technology,,,,
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,peeking,7/3/2020,neutral,35,GIF,technology,,,,
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,interested,1/14/2021,positive,30,GIF,technology,,,,
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,super love,10/2/2020,positive,75,GIF,technology,,,,
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,super love,5/15/2021,positive,75,GIF,technology,,,,
b7983f99-c4c7-455b-a120-b144101449ad,want,1/9/2021,positive,70,audio,dogs,,,,
b7983f99-c4c7-455b-a120-b144101449ad,intrigued,12/9/2020,positive,45,audio,dogs,,,,
b7983f99-c4c7-455b-a120-b144101449ad,scared,12/24/2020,negative,15,audio,dogs,,,,
b7983f99-c4c7-455b-a120-b144101449ad,like,1/6/2021,positive,50,audio,dogs,,,,
b7983f99-c4c7-455b-a120-b144101449ad,like,1/5/2021,positive,50,audio,dogs,,,,
b7983f99-c4c7-455b-a120-b144101449ad,like,5/15/2021,positive,50,audio,dogs,,,,
b7983f99-c4c7-455b-a120-b144101449ad,peeking,6/27/2020,neutral,35,audio,dogs,,,,
b7983f99-c4c7-455b-a120-b144101449ad,indifferent,4/23/2021,neutral,20,audio,dogs,,,,
b7983f99-c4c7-455b-a120-b144101449ad,interested,3/27/2021,positive,30,audio,dogs,,,,
b7983f99-c4c7-455b-a120-b144101449ad,peeking,7/13/2020,neutral,35,audio,dogs,,,,
b7983f99-c4c7-455b-a120-b144101449ad,like,9/11/2020,positive,50,audio,dogs,,,,
b7983f99-c4c7-455b-a120-b144101449ad,want,9/28/2020,positive,70,audio,dogs,,,,
b7983f99-c4c7-455b-a120-b144101449ad,like,1/30/2021,positive,50,audio,dogs,,,,
b7983f99-c4c7-455b-a120-b144101449ad,super love,1/26/2021,positive,75,audio,dogs,,,,
b7983f99-c4c7-455b-a120-b144101449ad,like,12/31/2020,positive,50,audio,dogs,,,,
b7983f99-c4c7-455b-a120-b144101449ad,cherish,12/8/2020,positive,70,audio,dogs,,,,
b7983f99-c4c7-455b-a120-b144101449ad,worried,2/15/2021,negative,12,audio,dogs,,,,
b7983f99-c4c7-455b-a120-b144101449ad,love,12/26/2020,positive,65,audio,dogs,,,,
b7983f99-c4c7-455b-a120-b144101449ad,hate,4/19/2021,negative,5,audio,dogs,,,,
b7983f99-c4c7-455b-a120-b144101449ad,intrigued,7/30/2020,positive,45,audio,dogs,,,,
b7983f99-c4c7-455b-a120-b144101449ad,cherish,9/19/2020,positive,70,audio,dogs,,,,
b7983f99-c4c7-455b-a120-b144101449ad,dislike,10/21/2020,negative,10,audio,dogs,,,,
b7983f99-c4c7-455b-a120-b144101449ad,dislike,4/21/2021,negative,10,audio,dogs,,,,
b7983f99-c4c7-455b-a120-b144101449ad,scared,12/7/2020,negative,15,audio,dogs,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,love,10/3/2020,positive,65,GIF,tennis,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,heart,9/2/2020,positive,60,GIF,tennis,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,worried,1/26/2021,negative,12,GIF,tennis,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,interested,8/29/2020,positive,30,GIF,tennis,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,adore,10/11/2020,positive,72,GIF,tennis,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,adore,2/3/2021,positive,72,GIF,tennis,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,interested,8/30/2020,positive,30,GIF,tennis,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,worried,6/16/2021,negative,12,GIF,tennis,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,disgust,12/11/2020,negative,0,GIF,tennis,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,dislike,3/2/2021,negative,10,GIF,tennis,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,intrigued,3/7/2021,positive,45,GIF,tennis,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,interested,3/3/2021,positive,30,GIF,tennis,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,like,5/1/2021,positive,50,GIF,tennis,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,interested,12/9/2020,positive,30,GIF,tennis,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,love,11/19/2020,positive,65,GIF,tennis,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,want,5/17/2021,positive,70,GIF,tennis,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,cherish,1/8/2021,positive,70,GIF,tennis,,,,
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,peeking,10/29/2020,neutral,35,GIF,tennis,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,peeking,12/1/2020,neutral,35,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,disgust,8/5/2020,negative,0,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,love,1/11/2021,positive,65,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,cherish,10/23/2020,positive,70,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,want,1/14/2021,positive,70,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,hate,5/20/2021,negative,5,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,want,9/17/2020,positive,70,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,hate,11/27/2020,negative,5,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,heart,8/10/2020,positive,60,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,intrigued,12/14/2020,positive,45,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,love,4/1/2021,positive,65,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,dislike,7/20/2020,negative,10,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,cherish,7/14/2020,positive,70,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,intrigued,10/7/2020,positive,45,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,cherish,8/12/2020,positive,70,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,disgust,6/25/2020,negative,0,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,indifferent,11/9/2020,neutral,20,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,cherish,9/26/2020,positive,70,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,indifferent,9/21/2020,neutral,20,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,disgust,6/7/2021,negative,0,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,want,8/24/2020,positive,70,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,indifferent,1/5/2021,neutral,20,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,adore,6/10/2021,positive,72,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,interested,2/6/2021,positive,30,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,indifferent,5/26/2021,neutral,20,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,heart,7/14/2020,positive,60,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,super love,6/6/2021,positive,75,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,cherish,10/30/2020,positive,70,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,disgust,1/31/2021,negative,0,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,dislike,7/27/2020,negative,10,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,peeking,6/23/2020,neutral,35,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,intrigued,8/28/2020,positive,45,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,indifferent,6/19/2020,neutral,20,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,worried,6/26/2020,negative,12,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,peeking,5/3/2021,neutral,35,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,like,1/14/2021,positive,50,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,indifferent,11/24/2020,neutral,20,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,hate,4/20/2021,negative,5,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,want,6/29/2020,positive,70,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,adore,1/25/2021,positive,72,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,love,11/26/2020,positive,65,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,indifferent,3/7/2021,neutral,20,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,intrigued,4/10/2021,positive,45,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,love,1/2/2021,positive,65,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,love,11/10/2020,positive,65,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,super love,2/1/2021,positive,75,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,love,3/3/2021,positive,65,video,food,,,,
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,peeking,12/21/2020,neutral,35,video,food,,,,
c82d3a99-3d11-407d-9648-9f9560f40d7f,adore,2/27/2021,positive,72,photo,travel,,,,
c82d3a99-3d11-407d-9648-9f9560f40d7f,scared,12/1/2020,negative,15,photo,travel,,,,
c82d3a99-3d11-407d-9648-9f9560f40d7f,scared,4/21/2021,negative,15,photo,travel,,,,
c82d3a99-3d11-407d-9648-9f9560f40d7f,hate,2/22/2021,negative,5,photo,travel,,,,
c82d3a99-3d11-407d-9648-9f9560f40d7f,dislike,11/28/2020,negative,10,photo,travel,,,,
c82d3a99-3d11-407d-9648-9f9560f40d7f,adore,7/28/2020,positive,72,photo,travel,,,,
c82d3a99-3d11-407d-9648-9f9560f40d7f,heart,2/23/2021,positive,60,photo,travel,,,,
c82d3a99-3d11-407d-9648-9f9560f40d7f,scared,11/8/2020,negative,15,photo,travel,,,,
c82d3a99-3d11-407d-9648-9f9560f40d7f,indifferent,5/7/2021,neutral,20,photo,travel,,,,
c82d3a99-3d11-407d-9648-9f9560f40d7f,want,5/11/2021,positive,70,photo,travel,,,,
cad48d10-3ad3-4bf0-bee5-330783eb8532,disgust,5/24/2021,negative,0,photo,soccer,,,,
cad48d10-3ad3-4bf0-bee5-330783eb8532,disgust,10/24/2020,negative,0,photo,soccer,,,,
cad48d10-3ad3-4bf0-bee5-330783eb8532,worried,3/25/2021,negative,12,photo,soccer,,,,
cad48d10-3ad3-4bf0-bee5-330783eb8532,interested,4/13/2021,positive,30,photo,soccer,,,,
cad48d10-3ad3-4bf0-bee5-330783eb8532,scared,1/14/2021,negative,15,photo,soccer,,,,
cad48d10-3ad3-4bf0-bee5-330783eb8532,peeking,4/27/2021,neutral,35,photo,soccer,,,,
cad48d10-3ad3-4bf0-bee5-330783eb8532,cherish,4/18/2021,positive,70,photo,soccer,,,,
cad48d10-3ad3-4bf0-bee5-330783eb8532,hate,12/29/2020,negative,5,photo,soccer,,,,
cad48d10-3ad3-4bf0-bee5-330783eb8532,like,3/25/2021,positive,50,photo,soccer,,,,
cad48d10-3ad3-4bf0-bee5-330783eb8532,dislike,10/11/2020,negative,10,photo,soccer,,,,
cad48d10-3ad3-4bf0-bee5-330783eb8532,love,3/21/2021,positive,65,photo,soccer,,,,
cad48d10-3ad3-4bf0-bee5-330783eb8532,indifferent,9/14/2020,neutral,20,photo,soccer,,,,
cad48d10-3ad3-4bf0-bee5-330783eb8532,disgust,7/6/2020,negative,0,photo,soccer,,,,
cad48d10-3ad3-4bf0-bee5-330783eb8532,like,3/18/2021,positive,50,photo,soccer,,,,
cad48d10-3ad3-4bf0-bee5-330783eb8532,scared,9/19/2020,negative,15,photo,soccer,,,,
cad48d10-3ad3-4bf0-bee5-330783eb8532,peeking,3/1/2021,neutral,35,photo,soccer,,,,
cad48d10-3ad3-4bf0-bee5-330783eb8532,intrigued,3/30/2021,positive,45,photo,soccer,,,,
cad48d10-3ad3-4bf0-bee5-330783eb8532,peeking,12/31/2020,neutral,35,photo,soccer,,,,
cad48d10-3ad3-4bf0-bee5-330783eb8532,heart,7/10/2020,positive,60,photo,soccer,,,,
52995b7c-6f2d-469c-a331-596323e6ad67,super love,1/10/2021,positive,75,audio,science,,,,
52995b7c-6f2d-469c-a331-596323e6ad67,want,11/25/2020,positive,70,audio,science,,,,
52995b7c-6f2d-469c-a331-596323e6ad67,intrigued,8/2/2020,positive,45,audio,science,,,,
52995b7c-6f2d-469c-a331-596323e6ad67,heart,3/6/2021,positive,60,audio,science,,,,
52995b7c-6f2d-469c-a331-596323e6ad67,heart,4/30/2021,positive,60,audio,science,,,,
52995b7c-6f2d-469c-a331-596323e6ad67,worried,2/20/2021,negative,12,audio,science,,,,
52995b7c-6f2d-469c-a331-596323e6ad67,super love,2/23/2021,positive,75,audio,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,indifferent,6/1/2021,neutral,20,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,adore,4/14/2021,positive,72,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,peeking,12/16/2020,neutral,35,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,want,9/18/2020,positive,70,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,intrigued,1/29/2021,positive,45,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,interested,10/18/2020,positive,30,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,interested,5/28/2021,positive,30,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,like,8/17/2020,positive,50,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,disgust,12/19/2020,negative,0,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,scared,7/11/2020,negative,15,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,like,4/6/2021,positive,50,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,like,6/8/2021,positive,50,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,intrigued,1/30/2021,positive,45,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,peeking,8/19/2020,neutral,35,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,intrigued,3/13/2021,positive,45,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,indifferent,7/18/2020,neutral,20,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,adore,3/19/2021,positive,72,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,scared,12/20/2020,negative,15,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,super love,11/11/2020,positive,75,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,dislike,12/30/2020,negative,10,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,indifferent,5/21/2021,neutral,20,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,dislike,7/5/2020,negative,10,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,scared,9/26/2020,negative,15,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,disgust,10/8/2020,negative,0,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,dislike,10/25/2020,negative,10,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,disgust,7/3/2020,negative,0,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,adore,9/8/2020,positive,72,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,dislike,2/5/2021,negative,10,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,disgust,9/15/2020,negative,0,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,like,5/20/2021,positive,50,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,like,1/21/2021,positive,50,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,heart,4/5/2021,positive,60,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,dislike,6/25/2020,negative,10,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,adore,4/19/2021,positive,72,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,indifferent,8/20/2020,neutral,20,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,super love,1/6/2021,positive,75,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,worried,9/8/2020,negative,12,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,cherish,3/31/2021,positive,70,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,like,9/11/2020,positive,50,video,science,,,,
888660b0-7dd8-4983-858a-101cd03d392b,heart,4/20/2021,positive,60,video,science,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,worried,3/9/2021,negative,12,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,super love,7/12/2020,positive,75,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,worried,5/23/2021,negative,12,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,adore,3/27/2021,positive,72,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,heart,7/30/2020,positive,60,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,disgust,11/4/2020,negative,0,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,like,10/7/2020,positive,50,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,hate,1/1/2021,negative,5,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,worried,12/4/2020,negative,12,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,peeking,11/8/2020,neutral,35,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,indifferent,7/14/2020,neutral,20,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,interested,5/17/2021,positive,30,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,indifferent,8/24/2020,neutral,20,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,interested,12/9/2020,positive,30,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,love,12/6/2020,positive,65,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,adore,6/30/2020,positive,72,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,cherish,2/4/2021,positive,70,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,interested,11/26/2020,positive,30,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,adore,6/22/2020,positive,72,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,disgust,9/12/2020,negative,0,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,heart,1/31/2021,positive,60,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,cherish,2/5/2021,positive,70,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,worried,11/14/2020,negative,12,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,peeking,12/14/2020,neutral,35,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,adore,8/21/2020,positive,72,GIF,studying,,,,
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,like,2/19/2021,positive,50,GIF,studying,,,,
6ccf94b4-f549-4d17-a1d0-3bf7656bce81,dislike,2/15/2021,negative,10,video,animals,,,,
6ccf94b4-f549-4d17-a1d0-3bf7656bce81,dislike,8/16/2020,negative,10,video,animals,,,,
6ccf94b4-f549-4d17-a1d0-3bf7656bce81,scared,9/23/2020,negative,15,video,animals,,,,
6ccf94b4-f549-4d17-a1d0-3bf7656bce81,like,1/27/2021,positive,50,video,animals,,,,
6ccf94b4-f549-4d17-a1d0-3bf7656bce81,like,10/22/2020,positive,50,video,animals,,,,
6ccf94b4-f549-4d17-a1d0-3bf7656bce81,interested,4/22/2021,positive,30,video,animals,,,,
6ccf94b4-f549-4d17-a1d0-3bf7656bce81,like,12/3/2020,positive,50,video,animals,,,,
6ccf94b4-f549-4d17-a1d0-3bf7656bce81,hate,12/18/2020,negative,5,video,animals,,,,
6ccf94b4-f549-4d17-a1d0-3bf7656bce81,indifferent,9/21/2020,neutral,20,video,animals,,,,
